	is_ML	Total
1963-05-31	0	1328
1963-06-14	0	1328
1963-06-28	0	1328
1963-07-12	0	1328
1963-07-26	0	1328
1963-08-09	0	1328
1963-08-23	0	1328
1963-09-06	0	1328
1963-09-20	0	1328
1963-10-04	0	1328
1963-10-18	0	1328
1963-11-01	0	1328
1963-11-15	0	1328
1963-11-29	0	1328
1963-12-13	0	1328
1963-12-27	0	1328
1964-01-10	0	1242
1964-01-24	0	1228
1964-02-07	0	1228
1964-02-21	0	1228
1964-03-06	0	1228
1964-03-20	0	1228
1964-04-03	0	1228
1964-04-17	0	1228
1964-05-01	0	1228
1964-05-15	0	1228
1964-05-29	0	1228
1964-06-12	0	1228
1964-06-26	0	1228
1964-07-10	0	1228
1964-07-24	0	1228
1964-08-07	0	1228
1964-08-21	0	1228
1964-09-04	0	1228
1964-09-18	0	1228
1964-10-02	0	1228
1964-10-16	0	1228
1964-10-30	0	1228
1964-11-13	0	1228
1964-11-27	0	1228
1964-12-11	0	1228
1964-12-25	0	1228
1965-01-08	0	1624
1965-01-22	0	1673
1965-02-05	0	1673
1965-02-19	0	1673
1965-03-05	0	1673
1965-03-19	0	1673
1965-04-02	0	1673
1965-04-16	0	1673
1965-04-30	0	1673
1965-05-14	0	1673
1965-05-28	0	1673
1965-06-11	0	1673
1965-06-25	0	1673
1965-07-09	0	1673
1965-07-23	0	1673
1965-08-06	0	1673
1965-08-20	0	1673
1965-09-03	0	1673
1965-09-17	0	1673
1965-10-01	0	1673
1965-10-15	0	1673
1965-10-29	0	1673
1965-11-12	0	1673
1965-11-26	0	1673
1965-12-10	0	1673
1965-12-24	0	1673
1966-01-07	0	1491
1966-01-21	0	1554
1966-02-04	0	1554
1966-02-18	0	1554
1966-03-04	0	1554
1966-03-18	0	1554
1966-04-01	0	1554
1966-04-15	0	1554
1966-04-29	0	1554
1966-05-13	0	1554
1966-05-27	0	1554
1966-06-10	0	1554
1966-06-24	0	1554
1966-07-08	0	1554
1966-07-22	0	1554
1966-08-05	0	1554
1966-08-19	0	1554
1966-09-02	0	1554
1966-09-16	0	1554
1966-09-30	0	1554
1966-10-14	0	1554
1966-10-28	0	1554
1966-11-11	0	1554
1966-11-25	0	1554
1966-12-09	0	1554
1966-12-23	0	1554
1967-01-06	0	2318
1967-01-20	0	2199
1967-02-03	0	2199
1967-02-17	0	2199
1967-03-03	0	2199
1967-03-17	0	2199
1967-03-31	0	2199
1967-04-14	0	2199
1967-04-28	0	2199
1967-05-12	0	2199
1967-05-26	0	2199
1967-06-09	0	2199
1967-06-23	0	2199
1967-07-07	0	2199
1967-07-21	0	2199
1967-08-04	0	2199
1967-08-18	0	2199
1967-09-01	0	2199
1967-09-15	0	2199
1967-09-29	0	2199
1967-10-13	0	2199
1967-10-27	0	2199
1967-11-10	0	2199
1967-11-24	0	2199
1967-12-08	0	2199
1967-12-22	0	2199
1968-01-05	0	1698
1968-01-19	0	1715
1968-02-02	0	1715
1968-02-16	0	1715
1968-03-01	0	1715
1968-03-15	0	1715
1968-03-29	0	1715
1968-04-12	0	1715
1968-04-26	0	1715
1968-05-10	0	1715
1968-05-24	0	1715
1968-06-07	0	1715
1968-06-21	0	1715
1968-07-05	0	1715
1968-07-19	0	1715
1968-08-02	0	1715
1968-08-16	0	1715
1968-08-30	0	1715
1968-09-13	0	1715
1968-09-27	0	1715
1968-10-11	0	1715
1968-10-25	0	1715
1968-11-08	0	1715
1968-11-22	0	1715
1968-12-06	0	1715
1968-12-20	0	1715
1969-01-03	0	3290
1969-01-17	0	3374
1969-01-31	0	3374
1969-02-14	0	3374
1969-02-28	0	3374
1969-03-14	0	3374
1969-03-28	0	3374
1969-04-11	0	3374
1969-04-25	0	3374
1969-05-09	0	3374
1969-05-23	0	3374
1969-06-06	0	3374
1969-06-20	0	3374
1969-07-04	0	3374
1969-07-18	0	3374
1969-08-01	0	3374
1969-08-15	0	3374
1969-08-29	0	3374
1969-09-12	0	3374
1969-09-26	0	3374
1969-10-10	0	3374
1969-10-24	0	3374
1969-11-07	0	3374
1969-11-21	0	3374
1969-12-05	0	3374
1969-12-19	0	3374
1970-01-02	0	3549
1970-01-16	0	3464
1970-01-30	0	3464
1970-02-13	0	3464
1970-02-27	0	3464
1970-03-13	0	3464
1970-03-27	0	3464
1970-04-10	0	3464
1970-04-24	0	3464
1970-05-08	0	3464
1970-05-22	0	3464
1970-06-05	0	3464
1970-06-19	0	3464
1970-07-03	0	3464
1970-07-17	0	3464
1970-07-31	0	3464
1970-08-14	0	3464
1970-08-28	0	3464
1970-09-11	0	3464
1970-09-25	0	3464
1970-10-09	0	3464
1970-10-23	0	3464
1970-11-06	0	3464
1970-11-20	0	3464
1970-12-04	0	3464
1970-12-18	0	3464
1971-01-01	0	4007
1971-01-15	0	4131
1971-01-29	0	4131
1971-02-12	0	4131
1971-02-26	0	4131
1971-03-12	0	4131
1971-03-26	0	4131
1971-04-09	0	4131
1971-04-23	0	4131
1971-05-07	0	4131
1971-05-21	0	4131
1971-06-04	0	4131
1971-06-18	0	4131
1971-07-02	0	4131
1971-07-16	0	4131
1971-07-30	0	4131
1971-08-13	0	4131
1971-08-27	0	4131
1971-09-10	0	4131
1971-09-24	0	4131
1971-10-08	0	4131
1971-10-22	0	4131
1971-11-05	0	4131
1971-11-19	0	4131
1971-12-03	0	4131
1971-12-17	0	4131
1971-12-31	0	4131
1972-01-14	0	3251
1972-01-28	0	3251
1972-02-11	0	3251
1972-02-25	0	3251
1972-03-10	0	3252
1972-03-24	0	3252
1972-04-07	0	3252
1972-04-21	0	3253
1972-05-05	0	3253
1972-05-19	0	3253
1972-06-02	0	3253
1972-06-16	0	3253
1972-06-30	0	3253
1972-07-14	0	3258
1972-07-28	0	3258
1972-08-11	0	3258
1972-08-25	0	3258
1972-09-08	0	3261
1972-09-22	0	3261
1972-10-06	0	3261
1972-10-20	0	3261
1972-11-03	0	3261
1972-11-17	0	3261
1972-12-01	0	3261
1972-12-15	0	3261
1972-12-29	0	3261
1973-01-12	0	4019
1973-01-26	0	4019
1973-02-09	0	4019
1973-02-23	0	4019
1973-03-09	0	4018
1973-03-23	0	4018
1973-04-06	0	4018
1973-04-20	0	4017
1973-05-04	0	4017
1973-05-18	0	4017
1973-06-01	0	4017
1973-06-15	0	4017
1973-06-29	0	4017
1973-07-13	0	4012
1973-07-27	0	4012
1973-08-10	0	4012
1973-08-24	0	4012
1973-09-07	0	4009
1973-09-21	0	4009
1973-10-05	0	4009
1973-10-19	0	4009
1973-11-02	0	4009
1973-11-16	0	4009
1973-11-30	0	4009
1973-12-14	0	4009
1973-12-28	0	4009
1974-01-11	0	3956
1974-01-25	0	3972
1974-02-08	0	3972
1974-02-22	0	3972
1974-03-08	0	3972
1974-03-22	0	3972
1974-04-05	0	3972
1974-04-19	0	3972
1974-05-03	0	3972
1974-05-17	0	3972
1974-05-31	0	3972
1974-06-14	0	3972
1974-06-28	0	3972
1974-07-12	0	3972
1974-07-26	0	3972
1974-08-09	0	3972
1974-08-23	0	3972
1974-09-06	0	3972
1974-09-20	0	3972
1974-10-04	0	3972
1974-10-18	0	3972
1974-11-01	0	3972
1974-11-15	0	3972
1974-11-29	0	3972
1974-12-13	0	3972
1974-12-27	0	3972
1975-01-10	2	5417
1975-01-24	2	5399
1975-02-07	2	5399
1975-02-21	2	5399
1975-03-07	2	5399
1975-03-21	2	5399
1975-04-04	2	5399
1975-04-18	2	5399
1975-05-02	2	5399
1975-05-16	2	5399
1975-05-30	2	5399
1975-06-13	2	5399
1975-06-27	2	5399
1975-07-11	2	5399
1975-07-25	2	5399
1975-08-08	2	5399
1975-08-22	2	5399
1975-09-05	2	5399
1975-09-19	2	5399
1975-10-03	2	5399
1975-10-17	2	5399
1975-10-31	2	5399
1975-11-14	2	5399
1975-11-28	2	5399
1975-12-12	2	5399
1975-12-26	2	5399
1976-01-09	1	5717
1976-01-23	1	5737
1976-02-06	1	5737
1976-02-20	1	5737
1976-03-05	1	5737
1976-03-19	1	5737
1976-04-02	1	5737
1976-04-16	1	5737
1976-04-30	1	5737
1976-05-14	1	5737
1976-05-28	1	5737
1976-06-11	1	5737
1976-06-25	1	5737
1976-07-09	1	5737
1976-07-23	1	5737
1976-08-06	1	5737
1976-08-20	1	5737
1976-09-03	1	5737
1976-09-17	1	5737
1976-10-01	1	5737
1976-10-15	1	5737
1976-10-29	1	5737
1976-11-12	1	5737
1976-11-26	1	5737
1976-12-10	1	5737
1976-12-24	1	5737
1977-01-07	0	6634
1977-01-21	0	6600
1977-02-04	0	6600
1977-02-18	0	6600
1977-03-04	0	6600
1977-03-18	0	6600
1977-04-01	0	6600
1977-04-15	0	6600
1977-04-29	0	6600
1977-05-13	0	6600
1977-05-27	0	6600
1977-06-10	0	6600
1977-06-24	0	6600
1977-07-08	0	6600
1977-07-22	0	6600
1977-08-05	0	6600
1977-08-19	0	6600
1977-09-02	0	6600
1977-09-16	0	6600
1977-09-30	0	6600
1977-10-14	0	6600
1977-10-28	0	6600
1977-11-11	0	6600
1977-11-25	0	6600
1977-12-09	0	6600
1977-12-23	0	6600
1978-01-06	0	6752
1978-01-20	0	6825
1978-02-03	0	6825
1978-02-17	0	6875
1978-03-03	0	6875
1978-03-17	0	6875
1978-03-31	0	6875
1978-04-14	0	6875
1978-04-28	0	6875
1978-05-12	0	6875
1978-05-26	0	6875
1978-06-09	0	6878
1978-06-23	0	6878
1978-07-07	0	6878
1978-07-21	0	6878
1978-08-04	0	6878
1978-08-18	0	6878
1978-09-01	0	6878
1978-09-15	0	6878
1978-09-29	0	6878
1978-10-13	0	6878
1978-10-27	0	6878
1978-11-10	0	6878
1978-11-24	0	6878
1978-12-08	0	6878
1978-12-22	0	6878
1979-01-05	2	8020
1979-01-19	2	8423
1979-02-02	2	8423
1979-02-16	2	8558
1979-03-02	2	8558
1979-03-16	2	8564
1979-03-30	2	8564
1979-04-13	2	8564
1979-04-27	2	8564
1979-05-11	2	8569
1979-05-25	2	8569
1979-06-08	2	8566
1979-06-22	2	8566
1979-07-06	2	8566
1979-07-20	2	8566
1979-08-03	2	8566
1979-08-17	2	8573
1979-08-31	2	8573
1979-09-14	2	8573
1979-09-28	2	8573
1979-10-12	2	8573
1979-10-26	2	8573
1979-11-09	2	8573
1979-11-23	2	8573
1979-12-07	2	8573
1979-12-21	2	8573
1980-01-04	1	8367
1980-01-18	1	7977
