	is_ML	Total
1963-07-12	0	1036
1963-07-26	0	1036
1963-08-09	0	1027
1963-08-23	0	1027
1963-09-06	0	1014
1963-09-20	0	1014
1963-10-04	0	1008
1963-10-18	0	1008
1963-11-01	0	997
1963-11-15	0	997
1963-11-29	0	997
1963-12-13	0	995
1963-12-27	0	995
1964-01-10	0	1198
1964-01-24	0	1198
1964-02-07	0	1196
1964-02-21	0	1196
1964-03-06	0	1191
1964-03-20	0	1191
1964-04-03	0	1189
1964-04-17	0	1189
1964-05-01	0	1200
1964-05-15	0	1200
1964-05-29	0	1200
1964-06-12	0	1200
1964-06-26	0	1200
1964-07-10	0	1208
1964-07-24	0	1208
1964-08-07	0	1206
1964-08-21	0	1206
1964-09-04	0	1204
1964-09-18	0	1204
1964-10-02	0	1211
1964-10-16	0	1211
1964-10-30	1	1244
1964-11-13	1	1249
1964-11-27	1	1249
1964-12-11	1	1256
1964-12-25	1	1256
1965-01-08	1	1314
1965-01-22	1	1314
1965-02-05	1	1326
1965-02-19	1	1326
1965-03-05	1	1379
1965-03-19	1	1379
1965-04-02	1	1387
1965-04-16	1	1387
1965-04-30	1	1380
1965-05-14	1	1401
1965-05-28	1	1401
1965-06-11	1	1435
1965-06-25	1	1435
1965-07-09	1	1435
1965-07-23	1	1435
1965-08-06	1	1451
1965-08-20	1	1451
1965-09-03	1	1516
1965-09-17	1	1516
1965-10-01	1	1517
1965-10-15	1	1517
1965-10-29	0	1484
1965-11-12	0	1512
1965-11-26	0	1545
1965-12-10	0	1688
1965-12-24	0	1688
1966-01-07	0	1915
1966-01-21	0	1915
1966-02-04	0	1936
1966-02-18	0	1936
1966-03-04	0	1981
1966-03-18	0	1981
1966-04-01	0	1980
1966-04-15	0	1980
1966-04-29	0	1989
1966-05-13	0	1983
1966-05-27	0	1983
1966-06-10	0	2037
1966-06-24	0	2037
1966-07-08	0	2039
1966-07-22	0	2040
1966-08-05	0	2057
1966-08-19	0	2057
1966-09-02	0	2056
1966-09-16	0	2056
1966-09-30	0	2056
1966-10-14	0	2051
1966-10-28	0	2051
1966-11-11	0	2074
1966-11-25	0	2041
1966-12-09	0	1958
1966-12-23	0	1958
1967-01-06	0	2124
1967-01-20	0	2124
1967-02-03	0	2129
1967-02-17	0	2129
1967-03-03	0	2120
1967-03-17	0	2120
1967-03-31	0	2120
1967-04-14	0	2119
1967-04-28	0	2214
1967-05-12	0	2230
1967-05-26	0	2230
1967-06-09	0	2279
1967-06-23	0	2279
1967-07-07	0	2274
1967-07-21	0	2273
1967-08-04	0	2269
1967-08-18	0	2269
1967-09-01	0	2289
1967-09-15	0	2289
1967-09-29	0	2289
1967-10-13	0	2297
1967-10-27	0	2297
1967-11-10	0	2281
1967-11-24	2	2362
1967-12-08	2	2394
1967-12-22	2	2394
1968-01-05	3	2676
1968-01-19	3	2676
1968-02-02	3	2685
1968-02-16	3	2685
1968-03-01	3	2690
1968-03-15	3	2690
1968-03-29	3	2690
1968-04-12	3	2704
1968-04-26	3	2600
1968-05-10	3	2594
1968-05-24	3	2594
1968-06-07	3	2573
1968-06-21	3	2573
1968-07-05	3	2570
1968-07-19	3	2570
1968-08-02	3	2575
1968-08-16	3	2575
1968-08-30	3	2575
1968-09-13	3	2564
1968-09-27	3	2564
1968-10-11	3	2563
1968-10-25	3	2563
1968-11-08	3	2569
1968-11-22	1	2488
1968-12-06	1	2503
1968-12-20	1	2503
1969-01-03	1	2876
1969-01-17	1	2876
1969-01-31	1	2876
1969-02-14	1	2896
1969-02-28	1	2896
1969-03-14	1	2870
1969-03-28	1	2870
1969-04-11	1	2863
1969-04-25	1	2863
1969-05-09	1	2898
1969-05-23	1	2898
1969-06-06	1	2837
1969-06-20	1	2837
1969-07-04	1	2866
1969-07-18	1	2866
1969-08-01	1	2874
1969-08-15	1	2874
1969-08-29	1	2874
1969-09-12	1	2878
1969-09-26	1	2878
1969-10-10	1	2880
1969-10-24	1	2880
1969-11-07	1	2916
1969-11-21	1	2916
1969-12-05	1	2867
1969-12-19	1	2867
1970-01-02	2	3539
1970-01-16	2	3539
1970-01-30	2	3539
1970-02-13	2	3514
1970-02-27	2	3514
1970-03-13	2	3523
1970-03-27	2	3523
1970-04-10	2	3544
1970-04-24	2	3544
1970-05-08	2	3521
1970-05-22	2	3521
1970-06-05	2	3531
1970-06-19	2	3531
1970-07-03	2	3527
1970-07-17	2	3527
1970-07-31	2	3527
1970-08-14	2	3523
1970-08-28	2	3523
1970-09-11	2	3507
1970-09-25	2	3507
1970-10-09	2	3540
1970-10-23	2	3540
1970-11-06	2	3537
1970-11-20	2	3537
1970-12-04	2	3553
1970-12-18	2	3553
1971-01-01	3	3896
1971-01-15	3	3896
1971-01-29	3	3896
1971-02-12	3	3897
1971-02-26	3	3897
1971-03-12	3	3902
1971-03-26	3	3902
1971-04-09	3	3883
1971-04-23	3	3883
1971-05-07	3	3906
1971-05-21	3	3906
1971-06-04	3	3918
1971-06-18	3	3918
1971-07-02	3	3936
1971-07-16	3	3936
1971-07-30	3	3936
1971-08-13	3	3933
1971-08-27	3	3933
1971-09-10	3	3963
1971-09-24	3	3963
1971-10-08	3	3934
1971-10-22	3	3934
1971-11-05	3	3942
1971-11-19	3	3942
1971-12-03	3	3986
1971-12-17	3	3986
1971-12-31	3	3986
1972-01-14	3	4492
1972-01-28	3	4492
1972-02-11	3	4505
1972-02-25	3	4505
1972-03-10	3	4532
1972-03-24	3	4532
1972-04-07	3	4560
1972-04-21	3	4560
1972-05-05	3	4577
1972-05-19	4	4703
1972-06-02	4	4695
1972-06-16	4	4695
1972-06-30	4	4695
1972-07-14	4	4708
1972-07-28	4	4708
1972-08-11	4	4745
1972-08-25	4	4745
1972-09-08	4	4751
1972-09-22	4	4751
1972-10-06	4	4771
1972-10-20	4	4771
1972-11-03	4	4778
1972-11-17	4	4778
1972-12-01	4	4747
1972-12-15	4	4778
1972-12-29	4	4778
1973-01-12	3	5626
1973-01-26	3	5626
1973-02-09	3	5666
1973-02-23	3	5666
1973-03-09	3	5702
1973-03-23	3	5702
1973-04-06	3	5703
1973-04-20	3	5703
1973-05-04	3	5670
1973-05-18	2	5544
1973-06-01	2	5588
1973-06-15	2	5622
1973-06-29	2	5622
1973-07-13	2	5613
1973-07-27	2	5613
1973-08-10	2	5617
1973-08-24	2	5617
1973-09-07	2	5626
1973-09-21	2	5626
1973-10-05	3	5626
1973-10-19	3	5626
1973-11-02	3	5638
1973-11-16	3	5638
1973-11-30	3	5638
1973-12-14	3	5748
1973-12-28	3	5748
1974-01-11	11	6652
1974-01-25	11	6652
1974-02-08	11	6653
1974-02-22	11	6653
1974-03-08	11	6629
1974-03-22	11	6629
1974-04-05	11	6656
1974-04-19	11	6656
1974-05-03	11	6688
1974-05-17	13	6844
1974-05-31	13	6844
1974-06-14	13	6811
1974-06-28	13	6811
1974-07-12	13	6814
1974-07-26	13	6814
1974-08-09	14	6822
1974-08-23	14	6822
1974-09-06	14	6838
1974-09-20	14	6838
1974-10-04	13	6880
1974-10-18	13	6880
1974-11-01	13	6870
1974-11-15	13	6870
1974-11-29	13	6870
1974-12-13	13	6882
1974-12-27	13	6882
1975-01-10	12	6993
1975-01-24	12	6993
1975-02-07	12	6979
1975-02-21	12	6979
1975-03-07	12	7042
1975-03-21	12	7042
1975-04-04	12	7036
1975-04-18	12	7036
1975-05-02	12	7044
1975-05-16	10	6888
1975-05-30	10	6888
1975-06-13	10	6928
1975-06-27	10	6928
1975-07-11	10	6947
1975-07-25	10	6948
1975-08-08	9	6908
1975-08-22	9	6908
1975-09-05	9	6958
1975-09-19	9	6958
1975-10-03	9	6923
1975-10-17	9	6923
1975-10-31	9	6923
1975-11-14	9	6930
1975-11-28	9	6930
1975-12-12	9	6979
1975-12-26	9	6979
1976-01-09	7	7804
1976-01-23	7	7804
1976-02-06	7	7842
1976-02-20	7	7842
1976-03-05	7	7811
1976-03-19	7	7811
1976-04-02	7	7789
1976-04-16	7	7789
1976-04-30	7	7789
1976-05-14	7	7747
1976-05-28	7	7747
1976-06-11	9	7881
1976-06-25	9	7881
1976-07-09	9	7876
1976-07-23	9	7875
1976-08-06	9	7888
1976-08-20	9	7888
1976-09-03	9	7925
1976-09-17	9	7925
1976-10-01	9	7957
1976-10-15	9	7957
1976-10-29	9	7957
1976-11-12	9	7993
1976-11-26	9	7993
1976-12-10	9	8096
1976-12-24	9	8099
1977-01-07	11	8859
1977-01-21	11	8859
1977-02-04	11	8846
1977-02-18	11	8846
1977-03-04	11	8886
1977-03-18	11	8886
1977-04-01	12	8888
1977-04-15	12	8894
1977-04-29	12	8894
1977-05-13	12	8935
1977-05-27	12	8935
1977-06-10	10	8815
1977-06-24	10	8815
1977-07-08	10	8832
1977-07-22	10	8832
1977-08-05	10	8832
1977-08-19	10	8832
1977-09-02	10	8827
1977-09-16	10	8829
1977-09-30	10	8829
1977-10-14	10	8818
1977-10-28	10	8819
1977-11-11	10	8847
1977-11-25	10	8847
1977-12-09	10	8793
1977-12-23	10	8796
1978-01-06	8	9957
1978-01-20	8	9969
1978-02-03	8	9975
1978-02-17	8	9975
1978-03-03	8	10087
1978-03-17	8	10103
1978-03-31	8	10103
1978-04-14	7	10125
1978-04-28	7	10125
1978-05-12	7	10137
1978-05-26	7	10157
1978-06-09	7	10194
1978-06-23	7	10209
1978-07-07	7	10186
1978-07-21	7	10186
1978-08-04	7	10199
1978-08-18	7	10246
1978-09-01	7	10266
1978-09-15	7	10265
1978-09-29	7	10265
1978-10-13	7	10254
1978-10-27	7	10314
1978-11-10	7	10259
1978-11-24	7	10269
1978-12-08	7	10257
1978-12-22	7	10251
1979-01-05	11	12430
1979-01-19	11	12426
1979-02-02	12	12396
1979-02-16	12	12403
1979-03-02	13	12361
1979-03-16	13	12345
1979-03-30	13	12353
1979-04-13	13	12350
1979-04-27	13	12370
1979-05-11	13	12369
1979-05-25	13	12352
1979-06-08	13	12354
1979-06-22	13	12339
1979-07-06	13	12354
1979-07-20	13	12354
1979-08-03	13	12367
1979-08-17	13	12327
1979-08-31	13	12341
1979-09-14	13	12375
1979-09-28	13	12375
1979-10-12	13	12426
1979-10-26	13	12378
1979-11-09	13	12408
1979-11-23	13	12405
1979-12-07	14	12450
1979-12-21	14	12450
1980-01-04	14	12896
1980-01-18	14	12905
1980-02-01	13	12929
1980-02-15	13	12927
1980-02-29	13	12934
1980-03-14	13	12944
1980-03-28	13	12946
1980-04-11	14	12950
1980-04-25	14	12935
1980-05-09	14	12955
1980-05-23	14	12953
1980-06-06	15	13004
1980-06-20	15	13021
1980-07-04	15	13051
1980-07-18	15	13085
1980-08-01	15	13087
1980-08-15	15	13098
1980-08-29	15	13083
